Song,Track ID,Artist ID,Artist Name
"-566, make me a pallet on your floor",,,
,TRPXKFG128F92FF0C3,ARHNCQ31187B9915DC,Mississippi John Hurt
,TRUOJAC128E0786B35,AR1FLAG1187FB39B0E,Gillian Welch
"-564, mama kin",,,
,TRADESF128F4214D8E,ARM7EDF1187B9B3FA1,Guns N' Roses
,TRVLMOF128F92FC635,AR12F2S1187FB56EEF,Aerosmith
"-556, mercedes benz",,,
,TRBMHMM128F426A5AD,ARS86AJ1187B9B4225,Janis Joplin
,TRTQJAO128F4258BB2,ARFXV9Q1187B9A7010,T-Spoon
"-555, mexico",,,
,TRYEWUM128F1495771,ARTBSEF1187FB3CBDE,Jimmy Buffett
,TRPNBPQ128F42635D4,ARSF0K11187B9AF319,James Taylor
"-552, midnight at the oasis",,,
,TRDSAWK128F92F1281,ARGJ0911187FB4613F,Maria Muldaur
,TRYZQWE12903CBDC2A,ARZ5CKV1187B9AE71A,The Brand New Heavies
"-550, miles",,,
,TRVPWII128F1465001,ART795E1187FB4D098,Barry Adamson
,TRMVGRD12903CB1920,AR7RTGF1187FB38793,Miles Davis
"-546, money for floods",,,
,TRIPCKN128F930CCC3,ARRGOBL1187FB46D00,Richard Shindell
,TRDKXZN128F930AA65,AR60ODO1187FB4D9AB,Joan Baez
"-541, move over",,,
,TRAHSJX128F42914E5,ARLB1N91187B99D823,Nina Hagen
,TRDFTZG128F4283662,ARS86AJ1187B9B4225,Janis Joplin
"-539, mr. freeze",,,
,TRQCBCB128EF3539F0,ARGADMR1187B98EEE1,Dr. Know
,TRCJKJI128F92EA2B2,ARLO7621187FB387FB,Slayer
"-537, mustamaalaan",,,
,TROQVEZ128F42410B1,AR3PTSL1187FB5912E,Sielun Veljet
,TRICNAK128F930CF81,AR9MC7Y1187FB464D0,Timo Rautiainen & Trio Niskalaukaus
"-536, my babe",,,
,TRCQQLO128F92FB7C5,ARWT7VX1187FB54449,Little Walter
,TROBJZG128F92FA43F,AR5U94U1187FB5CDCF,John Hammond
"-535, my blue eyed jane",,,
,TRHMMBK128F426FC14,AR5FP401187FB523C9,Bob Dylan
,TRQBWHS128F429BECD,ARMLRNE1187FB59A6A,Jimmy Rodgers
"-532, my maria",,,
,TRKOKJW128F4293539,AREZWXB1187FB4958E,Brooks & Dunn
,TRXDXRZ12903CA0038,ARCKZ441187B999745,B.W. Stevenson
"-531, my mind is rambling",,,
,TRPDVWU128F93426BF,AR6CE2J1187B98E7CF,Junior Kimbrough And The Soul Blues Boys
,TRYUHIN12903CD9C32,ARS8GNX1187B9B5141,The Black Keys
"-530, my number one",,,
,TRLIHNG128F92ED11C,ARQLM691187FB4CFA7,Helena Paparizou
,TRSTRAJ12903CF3FFC,ARIFAA91187FB37EA6,Dream Evil
"-526, mystery man",,,
,TRVMJKJ128F42456D7,AR7JOFB1187B988B78,Sprites
,TRYVRDG128F4263027,ARQ9QRK1187B9AF231,The Outfield
"-522, never saw a miracle",,,
,TRRHQJX128F429303E,ARS18KP1187B9A2D1E,Curtis Stigers
,TRAXCCA128F42A0965,ARQ6GS11187FB5CDBD,Roberta Flack and Peabo Bryson
"-520, nights over egypt",,,
,TRSMMBB128F1463869,ARVA5B71187B9A0FCD,Incognito
,TRREDPN128F92D3D31,ARVBT6R1187FB44129,The Jones Girls
"-515, nobody but you",,,
,TRFGYKK12903CDB2F0,ARRM70G1187B9A7F64,Junior Kimbrough
,TRANJNG128F9340B00,AR6CE2J1187B98E7CF,Junior Kimbrough And The Soul Blues Boys
,TRJYFQE12903CD9C8A,ARS8GNX1187B9B5141,The Black Keys
"-512, nothing really changes",,,
,TRBVAVJ128F426FC6D,ARAVZL01187B9A7465,Code Of Ethics
,TRACNNE128F93037BC,ARMK4631187FB5CE4A,Larry Norman
"-509, oh boy",,,
,TRYVIVL128F9301BC8,ARBJ5U71187FB52A76,Buddy Holly
,TRATQOW128F4259F61,AR7SPB81187B9A068F,Stray Cats
,TRCNXTG128F9301A0D,AR8NKGL1187B98F57A,Mud
"-506, on and on",,,
,TRMAGZC128F934DA03,ART568W1187B98C73E,Stephen Bishop
,TRSGPQC128F932F037,ARP39OU1187FB4D543,Aswad
"-498, open the eyes of my heart",,,
,TRHMLOO128F4269761,ARLNYY01187B99FBAD,Sonicflood
,TRJHQAH128F932D84D,AR7X4QB1187B9B7B11,Paul Baloche
"-497, os senhores da guerra",,,
,TRICTII12903CFEB01,AR4C6V01187FB3BAF4,Moonspell
,TRISJAU128F423BB96,ARNN8F11187B98EF45,Madredeus
"-496, out of the dark",,,
,TRRVBJQ128F93297BD,AR0Z2F41187B9B2E1F,Terminal Choice
,TRZVEOP128F425AE52,AR5DXUU1187B9B0E42,Falco
"-492, pacer",,,
,TRZBHVA128F426363F,ARV4OAW1187FB4CF36,The Amps
,TRJAANQ128F92F8FBA,ARWVVAR1187B9AD958,The Muffs
"-483, penny dreadful",,,
,TRLELER128F4246987,ARJ438T1187B9AD503,Elvenking
,TRFDXQI128F428E801,AR1I9KS1187B9AEFD4,SKYCLAD
"-479, piggy",,,
,TRQBPLP128F92E6371,ARK9TRQ1187B99C095,Nine Inch Nails
,TRZEOJA128EF355B58,AR752IZ1187FB51597,Sigue Sigue Sputnik
"-478, planet earth",,,
,TRBCPMQ128F932A5B9,AR9L6R11187B9AA3F2,Duran Duran
,TRTKLVP12903D02837,ARYHW3O1187B989FDF,J Church
"-463, radio cure",,,
,TRMFTNK128F146EDBF,AR6SPRZ1187FB4958B,Wilco
,TRIXJSU128F92D4160,ARIJCBF1187B995412,Reid Anderson / Ethan Iverson / David King
"-459, raise your hand",,,
,TRIQKUB128F1481EA4,ARHVDSM1187FB4EBE4,Eddie Floyd
,TRZETYR128F42720D8,AR91C8S1187B990901,Bruce Springsteen
"-456, rebels with a cause",,,
,TRAUBBH128F92F2B21,AREYDSV1187FB5B7DE,The Last Resort
,TRLGUYM128F92F156F,ARAF6L21187FB3B03D,The Oppressed
"-455, red headed stranger",,,
,TRDNUKQ128F4278B31,ARMYZ321187B9B4155,Carla Bozulich
,TRVHJIK128F4273A0D,ARMM6WZ1187FB4958D,Willie Nelson
"-453, remember me",,,
,TREBUTR128F427DAF6,ARMM6WZ1187FB4958D,Willie Nelson
,TRKBMCY128F4278B3E,ARMYZ321187B9B4155,Carla Bozulich
"-449, ride captain ride",,,
,TRKXYCR12903D01F6A,ART9VTZ1187FB48DDC,Blood_ Sweat & Tears
,TRNIWNC128F932531D,ARGBKIH11F4C846FC4,Blues Image
"-447, right or wrong",,,
,TRFWSWX128F4269EE1,ARMEF2R1187FB4D37F,Wanda Jackson
,TRRZSDC128F93599E2,ARIGI4T1187B99CF91,Ronnie Dove
"-443, rock the boat",,,
,TRIDHVJ128F424EA2A,ARDNYW01187FB4D0FB,Aaliyah
,TRUXAKG128F930970A,ARTZMXB1187B990A55,Streetwize
"-439, rollin' over",,,
,TRDSOUF128F1457FB2,ARNLO2P1187B9A3ECD,Brian May
,TRXCNAO128F93017C0,AROCBZZ11E2835D652,Small Faces
,TRZXGRW12903CEE887,ARBZ6CQ1187FB3CBE6,The Small Faces
"-432, run",,,
,TRWAOLK12903CF02D7,ARHHM6Y1187B990627,Silver Scooter
,TRXTWPH128E0787BD5,ARNHHIV1187FB4EA23,New Order
"-431, run to you",,,
,TRWJIPT128E0791D99,ARRJES71187FB4D09E,Bryan Adams
,TRTWXDR128F4229CE1,ARNQ7UN1187B98EE77,Novaspace
"-428, sally go round the roses",,,
,TRDHGZH128F1454931,ARL9XX21187FB3EF7E,Jaynetts
,TRNDTIZ128F932BCE5,ARVKAWO11F50C47C9A,Pentangle
"-425, satellite of love",,,
,TRSHPDS128F933609A,ARGU9761187B9B8C2A,Color Filter
,TRTGHMW128F425A95D,ARDGB6U1187FB3AD07,Eurythmics
,TRCKLTT128F4287F59,ARO5T1P1187B9AC680,Lou Reed
"-419, sex dwarf",,,
,TRNYJAW128F4259CDC,ARDKIMP1187B98BFE6,Dirty Sanchez
,TRFTOQL128E078496E,AR5US1D1187B9AEB1F,Jay Selway
"-404, sin",,,
,TRFLZPO128F422EA4F,ARVIZTD1187FB36943,Razed in Black
,TRASNRV128F931AE2E,ARK9TRQ1187B99C095,Nine Inch Nails
"-400, sk8er boi",,,
,TRYONHZ128F9311408,ARY53RR1187B9AE485,Avril Lavigne
,TRYZEYE128F42386C6,ARPD2KK1187B9B8B98,Cascada
"-399, skinhead girl",,,
,TRCXUOX128F92C78C2,AR4A2K51187B9BA545,Symarip
,TRSMNNQ128F92F1B37,ARAF6L21187FB3B03D,The Oppressed
"-395, so sick",,,
,TRDOEEB128F42B4456,ARAWOLW1187FB3AB70,Ne-Yo
,TRFLXRX128F1479BFB,ARSG7NQ1187FB57482,Fall Out Boy
"-391, some guys have all the luck",,,
,TRBCGKB12903CC0031,AR4BDNG1187FB44870,Robert Palmer
,TRTFUKU128F92E7BB2,ARR3NSK1187FB56442,Derrick Harriott
"-388, something i can never have",,,
,TRAIVVQ128F4248B4D,ARTOFYC11E2835D5E5,Vitamin String Quartet
,TRHTAPD128F930D7B6,ARK9TRQ1187B99C095,Nine Inch Nails
"-385, songs of love",,,
,TRQYMRT128F427E648,AR76NY61187FB4F82F,Ben Folds
,TROHQNA128F147A599,AR0NH5R1187B9A47C9,The Divine Comedy
"-380, spanish bombs",,,
,TROECED128F92F6317,ART6FM91187B9B9EFE,Tijuana No!
,TRHMUJX128F425A1BF,AR13CXU1187B9AD30A,The Clash
"-378, spirits in the material world",,,
,TRUTTOR128F147729B,ARIPLUN1187B99B9F9,The Police
,TRIHSIO128F425A65F,ARGH26N1187B9B58A8,Pato Banton
"-375, stand back",,,
,TRCHLCN128F9307660,ARCPCUY1187B9975A3,Linus Loves
,TROWOHA128F9306239,ARM96381187B98F770,Stevie Nicks
"-372, stargazer",,,
,TRFUZCL128F92F1148,ARZTSYB1187FB54987,Rainbow
,TRTWVBP128F424C305,ARDY3JO1187B9931C1,Mundanus Imperium
"-369, stay awhile",,,
,TRVRZIQ128F93355E5,AREQIT21187B9AEB7F,Dusty Springfield
,TRBQPJA128F428E654,AROZBFY1187B99FA21,Rachel Sweet
"-367, still i dream of it",,,
,TREHYYU128E079108E,AR9O6V81187FB3E38B,Ed Harcourt
,TRGRZPH128E078E730,ARD9UVF1187B9B17FE,Brian Wilson
"-364, straight from the heart",,,
,TRBSXPE128F1453DCE,ARRJES71187FB4D09E,Bryan Adams
,TRNNAAR128F92D2C6A,AR5MKYH1187B9B586D,Bonnie Tyler
"-362, stranger in paradise",,,
,TRASDNB128F92FE726,AR4ZNBW1187FB554B8,Tony Bennett
,TRMSJIB128F93439F3,ARJFNSC1187B9939BD,Saint Etienne
"-360, such a shame",,,
,TRWOLMX128EF33FB7D,AR7SYMK1187FB5CBFC,Talk Talk
,TRXHWTO128F425FFCF,ARP1ZFY1187FB55527,Sandra
"-357, sugar sugar",,,
,TROHQCU12903CC5E1A,ARCHASV1187FB4CD53,The Archies
,TRNONPQ128F424EAD1,ARQACQJ11F4C83D639,Archies
,TRSUUJR12903CA1592,ARGSEQR1187B9B48F6,Tommy Roe
,TRYDPSV128F934B1E1,AR8W8DN1187FB35ED0,The Germs
"-355, sunshine on a rainy day",,,
,TRKTMGZ128F42274FF,AREX85W1187B9B7712,Christine Anu
,TRQRVEV128F14750C5,ARHQH681187FB57946,Emma Bunton
"-354, superstition",,,
,TROQAQO128F426BFE5,ARFPSZA1241B9C709B,Beck_ Bogert_ Appice
,TROAFDZ128F148D024,ARUM60L1187B9A7E1F,Stevie Wonder
"-352, sweet home chicago",,,
,TRZCFQJ128F1463D1E,ARBYGAH1187FB447C4,Status Quo
,TROLLSA12903CF66F8,AREWAAS1187B98C490,Robert Johnson
"-347, tearin' out my heart",,,
,TRLZRNG128E0793D72,ARZTSYB1187FB54987,Rainbow
,TRLBSBN128F930B61F,AR6X2A81187B9B071F,Axel Rudi Pell
"-345, tell me to my face",,,
,TRUDPCZ128F42501E4,ARXRNDO1187FB42BE5,The Hollies
,TRCJCDI128F4267B76,ARH04B41187FB59158,Dan Fogelberg
"-342, terrible lie",,,
,TRCWZIA128F4253D2C,ARD7ZYX1187FB4F8E1,Transient
,TRJXIXT128E0792758,ARK9TRQ1187B99C095,Nine Inch Nails
"-338, the biggest lie",,,
,TRBUVSN128F92F91DE,ARI7SQF1187FB48362,Elliott Smith
,TRHLHUI128F1497992,ARH0TST1187FB3F8F1,Bright Eyes
"-334, the gate of nanna",,,
,TRFVLJO128F92EC271,ARMW3B31187FB52A43,Reverend Bizarre
,TRKDXGY128F92F0207,AREBWEH1187B99EA9A,Beherit
"-332, the heart of life",,,
,TRFHZRA128F42BCE86,ARZENOX1187B98A645,John Mayer
,TRPFYZX128F92D58D4,ARBZHTB1187FB3A725,Aaron Watson
"-329, the messiah will come again",,,
,TRKOPQU128F1458451,AR56P361187B9AC4DB,Gary Moore
,TRREGKA128E078CE94,AR6HAZT1187FB4A3AA,Roy Buchanan
"-323, the proud one",,,
,TREGHEW12903CE3F25,ARUH8GA1187B9B34D4,Frankie Valli
,TRSYGGM128F93088DF,ARV73RS1187FB389AB,The Osmonds
"-319, the train kept a-rollin'",,,
,TRUEKTU128F426C0EA,ARF1FZV1187B98C928,Tiny Bradshaw
,TRTFLJC128F931C647,AR0N7RH1187B9B7497,The Yardbirds
,TRYEKPM128F42691B0,AR12F2S1187FB56EEF,Aerosmith
,TRVMNXV128F427822F,ARFQOGB1187FB36588,Johnny Burnette
"-316, there is none like you",,,
,TRUKVYE128F92F2970,ARLHWH71187FB4839A,Lenny LeBlanc
,TRMABWO128F42BC77E,ARI8XJU1187FB57139,Michael W. Smith
"-313, these days",,,
,TRNLPMU128F4282A28,ART2QT81187B9AF991,Kasey Chambers
,TRFQHNX128F42A88DF,ARQPG141187B9AE8B1,Powderfinger
"-312, they killed him",,,
,TREOCBR128F426B511,AR5FP401187FB523C9,Bob Dylan
,TRCIAOC128F934321B,ARBQPXY1187B98D67B,Kris Kristofferson
"-302, time to get a gun",,,
,TRRRZFF12903D13B41,ARXDXXK1187FB51B6B,Fred Eaglesmith
,TROTQOU12903CCE730,AREEQPY1187FB5B9E3,Miranda Lambert
"-299, tom's diner",,,
,TRNSCGV128E079379E,ARBM5JV1187B9ACD9B,Suzanne Vega
,TREDWHD12903CD3B46,ARD87EY1187FB3FFA0,DNA
"-292, two seconds",,,
,TROENKR128F930CA3C,ARC61371187B991208,Volebeats
,TRZSIHW128F92E8343,ARAPRJI1187B9ACEBD,Laura Cantrell
"-288, un vestido y un amor",,,
,TRRSBIH128F14918BC,ARDUNQP1187B9B97A8,Mercedes Sosa
,TRXUELZ128F1470FEA,ARS4KT21187B9B9438,Fito Paez
"-287, under the milky way",,,
,TRWXCAX128F92D4F59,AR9YH7P1187FB4CCE2,Nicole Atkins
,TRDAZEW12903CA93B9,AR6ENUY1187B994158,Sia
,TROZWFB128F4288349,ARMD4N91187B99A2A8,The Church
"-285, vacation",,,
,TRYYMZD128F1466C7F,AR3OCJY1187FB4DCAA,The Go-Go's
,TRJMWHH128F933D391,ARL3FQU1187B990711,Sloppy Seconds
"-284, violent pacification",,,
,TRVWTGG128F92EA2B3,ARLO7621187FB387FB,Slayer
,TRUMKZL12903CB417E,ARH95YN1187B9B2F0B,D.R.I.
"-277, we stand alone",,,
,TROOUJU128F424719F,AR5PA2Q119B8668741,Ultima Bleep
,TRSOJVU128EF33F047,ARWCUO71187B9B0871,Chants Of Maldoror
,TRBZMZU128F422E830,ARDEBMB1187B9B7CBA,Ultravox
"-274, what a fool believes",,,
,TRQTLYV128F933D467,AR83G9J1187FB3C094,Kenny Loggins
,TRMGYEC128F14A2B40,ARUIHX41187B98BE59,The Doobie Brothers
"-269, what'd i say",,,
,TRSRBZN12903CD9B49,AR20CFC1187B98A25D,Ray Charles
,TRNDSOX128F425B359,ARULZ741187B9AD2EF,Elvis Presley
,TRMUKVS128F92FA07F,AR3MV0O1187FB470CB,Tony Sheridan
"-268, whatever way the wind blows",,,
,TRWKEBX128F93025F1,ARIBWMZ1187FB3F29D,Kelly Willis
,TRENXMZ128F931DF49,AR2MD2P1187FB5B328,Marshall Crenshaw
"-263, where did you sleep last night",,,
,TRKPWGR128E078EE06,ARH3S5S1187FB4F76B,Nirvana
,TRKVEQI128F92FB82F,ARJDHQE11F4C83D7DE,Leadbelly
,TRWIWTY128F4242FD6,AR890YA1187B99E328,Mark Lanegan
"-258, wish you were here",,,
,TRELGIQ128F42901EB,ARDDQKN1187FB50651,Rednex
,TRZYWUF128F92F0537,ARWFMO31187FB3DC49,Blackmore's Night
"-255, wonderful world",,,
,TRWMWNP128F92F1496,ARQUFQK11F4C83C0D8,4 Skins
,TRVFRAE128F92F155F,ARAF6L21187FB3B03D,The Oppressed
"-254, work together",,,
,TRNFMHN128F933D90A,ARHLYXD11F50C4B49E,Bruisers
,TRTZVCB128F92F1B1A,ARAF6L21187FB3B03D,The Oppressed
"-250, year 3000",,,
,TRJPMUY128E0780EA2,ARH85T41187FB41809,Busted
,TRMHGPF128F426BE7F,ARWQ4AM1187B9AD5F8,Jonas Brothers
"-247, you can close your eyes",,,
,TRYVHRA128F42312A3,ARSF0K11187B9AF319,James Taylor
,TRCYDEU128F1456FA1,ARWW0KV1187FB551A6,Linda Ronstadt
"-236, i love you for sentimental reasons",,,
,TRXXBSU128F146D5FA,ARGS67J1187FB3FC1A,Righteous Brothers
,TRUOTUD128F4297519,ARS79281187B9894E7,Five Star
,TRUEHTM12903CADDCC,ARMKGXT11F4C8428AD,Nat King Cole Trio
"-231, 4th of july_ asbury park (sandy)",,,
,TRVLONZ12903C9FC26,AR91C8S1187B990901,Bruce Springsteen
,TRMYYSW128F42829FE,ARXRNDO1187FB42BE5,The Hollies
"-226, ain't no stoppin' us now",,,
,TRYQJIQ128F93609FA,ARSMXGZ12086C143B0,Mcfadden & Whitehead
,TRQGOOD128F429CD06,AR7VWZ11187B98DA42,Spice Girls
"-223, am i the only one (who's ever felt this way?)",,,
,TRQOHVQ128F426B2F2,AR11YQ81187FB3C654,Dixie Chicks
,TRCWDZR128F4241973,ARC7HL11187B99806E,Maria McKee
"-219, the antichrist",,,
,TRFWUBZ128F934AB2C,ARLO7621187FB387FB,Slayer
,TRCWYOF128F428DA30,ARG8DXO1187B9AF743,Less Than Jake
"-216, are 'friends' electric?",,,
,TRHXHLW128F92E2AEA,ARLVAAI1187FB3965C,Gary Numan
,TRMTFCI128F92E0797,ARGY9FW1187B991C7D,Information Society
"-213, baby_ let's play house",,,
,TRZJNEQ128F932AA1D,ARGOVVM1187B99E463,Arthur Gunter
,TRNCRLO128F428E7E1,AROZBFY1187B99FA21,Rachel Sweet
,TRJZTMZ12903CF1FD6,ARULZ741187B9AD2EF,Elvis Presley
"-211, baby now that i've found you",,,
,TRLMEVT128F932F995,ARXDKEL11F4C83EEBD,Foundations
,TRJCYOI128F9320EF6,ARF2SVO1187FB53E8F,Alison Krauss / Union Station
,TRJBYEV128F92EF9F4,ARFMT4W1187FB42FA8,Alison Krauss
"-210, ball n' chain",,,
,TRRUSPA128F4279268,ARS86AJ1187B9B4225,Janis Joplin
,TRIPTEP12903CD1D41,ARC73361187B9B42BD,Big Brother & The Holding Company
,TRPTWQB128F4243801,ARZJKZR1187FB3EFC2,Big Mama Thornton
"-209, bedbugs and ballyhoo (live)",,,
,TRWQGJM128F934D4AC,ARYGGE61187B997EE2,Voyager One
,TRBAUCS128F146DD12,ARNX14L1187FB4005D,Echo And The Bunnymen
"-207, betcha by golly_ wow",,,
,TRVAKYB12903CBFA1D,ARLG6A71187B99FC38,The Stylistics
,TRMNHZT128F42883C6,ART4M471187B990ABC,Norman Connors Featuring Phyllis Hyman
"-204, the brakeman's blues",,,
,TRTAPSC128F9300821,ARMLRNE1187FB59A6A,Jimmy Rodgers
,TRFVCNJ128F9345B50,ARNG1DH1187FB3AB56,Lefty Frizzell
"-203, bright lights_ big city",,,
,TRTCBJO128F42247A1,ARX84Z71187B9B341C,Slim Harpo
,TRRHTAO128E07824F1,AR1VWD91187FB4CE99,The Animals
"-196, crazy night",,,
,TRKOWQO128F930F023,ARH17BD1187FB51BB6,Loudness
,TRFSVJK128F427CFEF,AROXIDV1187B9B222F,HAMMERFALL
"-195, crying_ waiting_ hoping",,,
,TRBKHFJ128F147B856,AR2MD2P1187FB5B328,Marshall Crenshaw
,TRUDRJV128F428E95C,AR8JVNE1187FB49D30,Wreckless Eric
,TRJTBCE128F932025F,ARBJ5U71187FB52A76,Buddy Holly
"-190, dead lovers twisted heart",,,
,TRCPTXJ12903CD7B12,ARLLLZ51187B9B6B76,Starlight Mints
,TRGPDAQ128F9325820,AR6CLFP1187B9ACB94,Daniel Johnston
"-185, don't fear the reaper",,,
,TRXQAEJ128F426C456,AROZ8ZW1187B989A67,Blue Oyster Cult
,TRGKBZT128F426A2B6,ARJZOEE11F4C83C864,Apollo 440
"-184, don't start me talkin'",,,
,TRIECAW128F92FC7B0,AR3MHG01187FB3CEE1,Sonny Boy Williamson
,TRMWABD128F425FC39,ARS1OWB1187B99EEAD,The New York Dolls
"-183, don't stop movin'",,,
,TRVPMXY128F4215D9A,ARWX3TC1187B9A9EE4,S Club 7
,TRUHDBI128F429BB93,ARKE2XZ1187FB5A330,The Beautiful South
"-178, end of the world",,,
,TRTHAOB128F42726FB,ARYVGP31187B9A531A,John Mellencamp
,TROVUJJ128F4272CB0,ARDY3451187B9A0226,Skeeter Davis
"-177, every picture tells a story",,,
,TRFKKLO128F93177DC,ARYGO6R1187B9A7822,Rod Stewart featuring Dolly Parton
,TRUPJEQ12903CAD8B2,ARYW3V11187B99C8C9,Georgia Satellites
"-176, everytime we touch (98)",,,
,TRBTWJK128EF366021,ARPD2KK1187B9B8B98,Cascada
,TRQNXWA128F4275A95,ARXJKGJ1187FB46F0B,Maggie Reilly
"-173, finnegan's wake",,,
,TREWVPS128F428A224,ARD2NDU1187B99B615,Dropkick Murphys
,TRPGMQI128F92FA5FC,ARHP4LQ1187B98D585,The Dubliners
"-172, firth of fifth (live)",,,
,TRLNCVL128F148E75F,AROTVAL1271F5743BC,Genesis
,TRYFDUT128F428A42E,AR1WVYG1187B9A3FF8,Over the Garden Wall
"-171, the flesh failures (let the sunshine in)",,,
,TRYHRVW128F428C50C,ARBKN991187FB3DDAE,Galt MacDermot;Tom Pierson
,TRMHLLW128F9350F4A,AROLOHV1187FB4231D,Lightspeed Champion
"-169, fool's gold",,,
,TRCDSJV128F428E7E7,AROZBFY1187B99FA21,Rachel Sweet
,TRGYSVH128F4283725,ARK9TL41187FB3EBE9,Graham Parker & The Rumour
"-164, funkytown",,,
,TRMFVVB128F42660A1,ARD0L521187B9B588A,Treponem Pal
,TRFDPCR128F422B88F,ARBPAFG1187B992182,Lipps Inc.
,TROAMLW128F92DF80C,ARZSW3F1187FB5BF1F,Pseudo Echo
"-152, he's a woman - she's a man",,,
,TRHEGKV128F92D21CD,ARIGA901187FB385F3,Scorpions
,TRSYMGF128F934AE76,ARDIKTW1187FB4C052,Helstar
"-143, hooligans heaven",,,
,TROOZSI128F92EF82B,ARATWSH1187B99DD9D,Discipline
,TRMTPTG12903CBA7AF,ARGWNDG1187FB3A79C,Argy Bargy
"-136, i'd like to walk around in your mind",,,
,TRNUMMX128F92D03F4,ARZHQDD1187FB5B871,Lush
,TRAOGDO128F42B9A6F,ARPYV1F1187FB444FA,Vashti Bunyan
"-135, i'm gonna getcha good!",,,
,TRRLKSI128F92D5D37,ARWQ4AM1187B9AD5F8,Jonas Brothers
,TRKFOUP128E0786014,ARUJZFJ1187B9B135F,Shania Twain
"-133, i'm the leader of the gang (lp version)",,,
,TRZZNFT128F14739EF,AR7Q6B51187FB4CE64,Brownsville Station
,TRKIIWB12903CE570B,ARYDWW01187B9B1B65,Girlschool
"-131, in held twas in i",,,
,TRQPOAN128F92E4C62,ARAXIQY1187B9AD8E0,Transatlantic
,TRZKEGS128F935106C,AREMIBQ1187FB3C7A1,Procol Harum
"-130, insecure me",,,
,TRPKERG128F92CA8F1,AR5US1D1187B9AEB1F,Jay Selway
,TRRFVJY128EF3523EC,AR8OVZ01187B9A5E1A,The Dirtbombs
"-129, inside looking out",,,
,TRUISTU128E0782F00,AR1VWD91187FB4CE99,The Animals
,TRZPKMK128F1462D24,AR01VU31187B997DA0,Grand Funk Railroad
"-128, is you is or is you ain't (ma' baby) #2",,,
,TRAUCWW128F933F0C2,ART62KF1187B991525,Louis Jordan and his Tympany Five
,TREZRCE12903CF8E26,ARR3WHL1187B994331,Buster Brown
"-127, it takes a lot to laugh_ it takes a train to cry",,,
,TREMEER128F930D6FE,AR5FP401187FB523C9,Bob Dylan
,TRKJEPZ12903D03D29,ARTEABC1187B9AE16E,Blue Cheer
"-125, la-la means i love you",,,
,TRSQVJO128F4277AFF,ARCXQSR11F4C844048,The Delfonics
,TRXCPPR128F933D42D,AR7DNHO1187B992B0B,Alton Ellis
,TRPKPQU128F4288B10,ARR6PDP1187B99B6CD,The Delfonics
,TRBIPTW128F4284129,AR5GPWY1187FB52289,Booker T & The MG's
"-121, les fleurs",,,
,TRBESBZ12903CA0A95,ARR2BHS1187B9B8FA7,Minnie Riperton
,TROFEEX128F92F190C,AR5JUO91187FB4E90B,Ramsey Lewis
"-115, the long distance runaround",,,
,TRTUCIC128F9338340,ARGG08B1187FB4BD71,The Joggers
,TRVXEHW128F92E271C,ARPC1IG1187B9B2875,Yes
"-114, long live rock 'n' roll",,,
,TRQNMMM128F934AC2A,ARGLOU61187FB55A07,Bob Sinclar
,TRYOPYJ128E0793D79,ARZTSYB1187FB54987,Rainbow
"-113, look what they've done to my song_ ma",,,
,TRUATRC12903CAAF21,AR0RCMP1187FB3F427,Billie Jo Spears
,TRPJVKE128F428AA27,ARCCN681187B9AFD73,Melanie
"-111, love potion no 9",,,
,TRONGVZ128F9339880,AR69FR01187FB4D250,The Clovers
,TRIKRKG128F4265ACF,ARJUNZD1187B9A5DAE,Herb Alpert And The Tijuana Brass
"-109, lover lover lover",,,
,TRFWVIP128EF3444F3,ARE66XI1187B9B8743,Ian McCulloch
,TREVQFK128F4267577,ARTQ8QP1187FB3D220,Leonard Cohen
"-101, mr your on fire mr",,,
,TRWNDEU128F9329BF7,ARVZWQ31187B9B8946,Liars
,TRYOPHS128F146DEFD,AR6NYHH1187B9BA128,Yeah Yeah Yeahs
"-100, mr. blue sky",,,
,TRIOPLY128F423CFF3,ARKZJ301187FB521B2,Lily Allen
,TRCKNGE128F92DA3F3,AR1CB5G1187B9AFB8E,Electric Light Orchestra
"-98, the name of the game",,,
,TRAANZE128F148BF55,ART50HO1187FB4D0ED,Abba
,TRQATJK128EF3456DF,ARK9LNI1187FB4D116,A*Teens
,TRPOMTU128F428E7A6,ARTM8L21187B99F8F9,Any Trouble
"-95, no not much",,,
,TRJAYZX128F931FF15,ARHJ5ZO1187B998441,The Four Lads
,TRIIYDM12903CE0389,ARUXSE51187B997E35,The Vogues
"-92, oh bondage_ up yours!",,,
,TRTEEYU128F92F91C3,ARBCKKC1187B9A6261,Free Kitten
,TRRCHVA128F92EC07B,ARDXOWS1187FB5BAEE,X-Ray Spex
"-90, oh pretty woman",,,
,TRGLDYH128F4271A7A,ARFSZXM1187FB5A941,Roy Orbison
,TRFABKZ128F1462594,AR1G3G71187B98FE83,The Ventures
"-87, oh_ pretty woman",,,
,TRNJIFX128F42AE50D,ARFSZXM1187FB5A941,Roy Orbison
,TRLCKDZ128F425C980,AR80BY41187B98DECF,Albert King
"-86, oh what a night",,,
,TRBQVAA128F428E6FB,ARJWOHS1187FB4361D,Tracey Ullman
,TRPNADF128F92F30BD,ARN9Q881187FB3D951,The Dells
,TRXAMZM128F932D573,ARKXYTV11F50C4DA66,Dells
